Distanzmaß,TriggerID
0.001076301,3689
0.004065339,2736
2.14E-05,3700
1.89E-05,3689
0.003157688,2736
0.003619779,775
0.005445766,3570
0.00184255,3694
0.000163169,3706
0.005393674,3689
0.001954412,3569
0.000107685,3689
0.000728193,3706
3.54E-05,3711
0.015327805,3416
0.014287508,3713
0.002234913,3706
4.07E-05,3715
1.13E-06,3716
0.011827505,3601
0.005568868,3689
0.000335556,3280
0.000264299,3278
0.015203572,2590
0.00202638,2736
0.001936586,3722
0.008692629,3722
1.37E-05,3280
0.005334047,3722
0.004275619,3722
0.000316426,3280
0.002156966,3722
0.02112605,3689
0.018502783,3722
0.000203847,3689
4.95E-09,3733
5.26E-08,3733
1.43E-07,3733
0.009798591,3733
0.000298562,3280
0.014000859,3722
0.014630228,3280
3.05E-05,3722
0.029971642,3689
2.66E-05,3742
0.001172204,2597
0.005902206,3744
0.002114418,3722
0.000211443,3733
0.018629916,3149
0.038292218,3280
0.000275348,3749
0.006935509,3743
0.022002946,2597
0.006719164,3752
0.017264086,3722
0.017167947,3280
0.017584181,3689
0.007202961,3750
0.004544684,3722
0.009839234,3722
0.000379452,3722
0.006549834,3750
0.000382964,3754
3.76E-05,3760
0.004551999,2736
0.005476513,3722
0.00821402,2401
0.00240982,2736
0.004060199,3765
0.016470328,3689
0.003498073,2736
0.015834553,3280
0.014639129,3187
0.00082036,3722
0.015551181,3773
0.020976647,419
0.000424757,3773
0.008484263,3601
0.003742561,3396
0.007604315,3774
0.006410601,2736
0.004053179,3775
0.009558292,3722
0.001203888,3782
0.012576043,3774
0.032135429,3280
0.025005371,3785
0.001457917,3786
0.004652666,3601
0.000830853,3722
0.001292167,3789
8.34E-08,3790
0.00061321,3790
0.001238357,2736
0.003144034,3789
0.026719918,3786
0.008847415,2736
0.010999895,3775
0.000441752,3794
0.004301998,2146
0.0118342,3689
0.051885857,3280
0.011093872,2736
0.038150207,3775
1.04E-05,3802
0.065409473,3280
0.060580589,3280
0.000369111,3802
3.49E-07,3807
0.039424741,3280
0.011561739,3809
7.50E-06,3810
0.000426539,3802
0.000293949,3812
0.002542493,3794
0.000260497,3722
0.016751865,3814
0.005762164,3789
9.39E-05,3789
0.005743974,3818
2.46E-08,3819
0.00017291,3819
1.76E-05,3819
0.007060542,3819
1.45E-05,3823
3.34E-06,3824
4.24E-06,3824
1.55E-06,3824
1.27E-05,3826
9.24E-05,3828
2.01E-05,3829
7.38E-05,3830
1.58E-06,3831
3.51E-07,3832
1.17E-07,3833
5.81E-06,3833
1.11E-05,3832
4.56E-06,3836
1.09E-05,3836
3.82E-06,3838
1.90E-05,3837
3.69E-06,3840
1.99E-06,3841
2.56E-06,3841
4.03E-06,3843
6.36E-06,3833
2.11E-05,3841
3.15E-05,3846
5.48E-05,3833
7.83E-06,3848
2.35E-05,3847
2.61E-06,3850
3.26E-05,3851
1.01E-05,3852
1.37E-05,3841
2.45E-05,3854
4.36E-05,3853
0.000695141,3856
0.000294765,3833
0.000113151,3840
2.30E-06,3859
9.20E-07,3859
7.56E-06,3859
3.25E-06,3859
0.000119735,3859
1.82E-05,3859
0.000166121,3860
0.012097029,3866
0.011174881,2736
0.000133633,3840
0.005862955,3866
0.004318677,3819
0.000177905,3866
7.29E-05,3866
0.000826578,3870
0.033528806,2612
0.000174259,3811
1.71E-05,3859
0.000331376,3853
0.016308395,3775
0.001100423,3864
0.01029492,3819
0.006032026,2736
0.000711999,3858
2.95E-05,3883
8.43E-05,3819
0.000277017,3883
0.01208283,3601
8.90E-05,3870
0.003384042,2736
0.003337243,3889
0.00025511,3890
0.00110896,3866
0.000920991,3878
0.001072494,3893
6.48E-05,3893
9.93E-05,3893
7.18E-05,3896
0.003107357,3890
0.001578323,3213
0.010297984,2736
0.062022635,3280
0.003763881,2736
0.010263466,3902
5.31E-07,3903
0.000248951,3903
0.000115447,3903
0.00039694,3903
0.000401016,3903
0.000200541,3903
0.000608071,3903
0.000582504,3859
0.005129959,3903
0.004780744,3903
0.000738369,3903
0.000188664,3903
4.76E-06,3915
1.91E-05,3915
3.20E-06,3917
1.02E-05,3915
0.002062739,3915
4.23E-05,3903
0.000101814,3920
9.16E-05,3915
0.00042329,3903
0.000451072,3903
0.00012355,3915
0.00496222,3903
0.002480324,3903
0.004256141,3903
0.000451326,3903
8.27E-06,3930
0.01339399,3931
0.001327862,3903
0.000133494,3931
0.003056517,3903
7.72E-05,3934
0.004980738,3920
0.013022965,3903
0.00176711,3920
0.018138911,3903
0.000170244,3903
0.003058854,3903
0.001318728,3903
0.003308,3903
0.001440974,3903
0.006939078,3903
3.16E-05,3903
0.000497147,3903
0.000217085,3819
0.000715321,3280
0.001513602,3950
0.01072915,3951
0.006870295,3946
0.000782373,3664
0.028340079,3903
0.008610255,3903
0.030879597,3956
0.007347596,3956
0.006061872,3956
0.007202541,3903
0.013516316,3955
0.001280011,3931
0.013524924,3903
0.005262055,2736
0.025756825,3903
0.003070809,3965
5.95E-05,3965
4.74E-05,3967
0.000169237,3968
0.000111522,3968
0.000802533,2597
0.004172612,3903
0.05205762,3903
0.000634472,3903
0.005458739,3656
0.0117701,3903
3.99E-08,3976
0.00030162,3974
0.002223334,3978
0.005845689,3903
0.011479062,3980
0.000441662,3980
0.000427166,2736
0.021845867,3980
0.000683986,3903
0.036327395,3980
0.000155141,3986
0.001397539,3857
0.005826754,3903
0.004597288,3903
0.013356428,3990
0.031513666,3991
0.006528944,3903
0.004866683,3903
0.036260292,3992
0.007270346,3992
0.010302613,3980
0.014047747,2406
0.005566693,3775
0.007412104,3903
0.003629492,2736
0.061212222,3903
0.000583829,3980
0.001560627,4003
0.001913107,2736
0.002760599,3903
0.005361239,3903
0.00433638,2736
0.008420223,3903
0.000382472,4009
0.000144249,4010
0.000199223,4009
1.13E-05,4011
2.23E-05,4009
2.03E-06,4014
0.001650913,4009
0.00013067,4010
0.000517023,4017
3.41E-05,4009
0.000667582,4009
2.53E-05,4009
7.78E-05,4009
4.06E-05,4009
8.09E-07,4023
0.01035543,4009
0.005134803,4009
0.000192357,3819
0.01324585,4009
0.002528929,4009
0.001592994,3857
0.000190482,3903
0.000400696,3280
5.67E-07,4032
8.91E-05,4009
0.004682771,4031
7.65E-08,4035
6.50E-07,4035
2.31E-06,4035
5.97E-07,4035
1.16E-06,4035
1.74E-06,4035
2.06E-06,4035
0.001732511,4031
2.42E-05,4035
7.01E-06,4044
6.14E-07,4045
1.57E-07,4046
6.33E-06,4047
2.58E-06,4045
2.72E-06,4049
1.80E-07,4049
3.50E-05,4050
0.000837502,4031
7.64E-05,4031
0.000125967,4031
0.00412398,4031
0.009268564,4035
0.001100878,4031
0.000915667,4056
6.88E-05,4009
0.000601413,4031
0.017134752,4035
0.005474766,2736
0.014006957,4031
0.010082644,3830
0.00233679,4035
0.000248327,3570
0.001312894,4031
0.00033366,4068
0.00071893,4045
0.018010769,3280
0.00752227,3980
0.000123726,4067
0.012827701,3980
0.000641916,4074
1.95E-06,4075
0.0079509,4031
0.022891198,4009
0.005305554,4074
0.029957599,4009
0.006264597,4080
0.002467748,2736
0.00579936,2736
0.027166868,4083
1.64E-05,4084
0.006535097,4080
0.000307857,4009
0.021539924,4080
0.005594912,2736
0.005514062,2667
0.002177667,3151
0.000198835,4074
0.021539329,4035
1.56E-06,4093
0.00141414,4031
0.004213778,4095
0.003709549,4035
0.013812677,4095
0.054682816,3280
0.004764807,4035
0.000994619,3903
0.006091278,4101
0.016237764,4102
0.001257734,4102
0.002008765,3903
0.000657358,4105
6.82E-08,4106
7.04E-08,4106
1.25E-07,4108
2.28E-07,4106
2.52E-06,4106
0.008583561,4106
0.003019377,4106
0.003278098,4035
0.000245784,4095
0.001436516,4115
3.82E-06,4116
0.006266528,4106
0.001201194,3819
0.014771246,3903
0.050032787,4120
0.004513579,2736
0.005583652,4122
0.001157259,4121
0.026649304,3280
0.005344922,4106
0.039812419,3280
0.000243735,4112
0.010714837,4106
0.001218358,4129
0.01261037,4035
0.001782397,3819
0.015522297,4010
0.015870131,4035
0.020336386,4106
0.101274119,4035
0.000437138,3278
0.003315678,3903
0.008707013,3980
0.013281335,2736
0.004255928,4106
0.000413631,4141
0.000482964,4142
1.15E-06,4142
8.62E-07,4144
4.05E-06,4144
0.001329658,2597
0.000204716,4147
0.018746271,4035
0.001764005,3903
0.056700448,3280
0.00510237,2736
0.002827581,4152
0.006025646,3218
0.017182769,4154
0.008826519,4155
0.003231486,4155
0.007380597,4157
0.053330893,3280
0.004821423,4156
0.002500166,4158
0.0002476,4161
0.010109829,3980
0.006661398,4163
0.003617112,3903
0.047843682,4121
0.00240262,4166
0.024020861,4035
0.03567021,4166
0.008274549,3980
0.006726167,4170
0.035333474,2736
0.004940882,2736
0.131016991,3280
2.87E-06,4174
4.50E-06,4175
0.000748982,2737
0.008857254,3903
0.039043483,3280
0.000156208,3280
0.004561112,2736
0.000453171,2736
0.015343005,3601
0.01758901,3722
0.009971908,4176
7.85E-07,4185
0.000188726,4185
0.021367116,66
0.005268892,4181
0.019211526,4035
0.002184316,2736
0.002242744,4190
0.014308893,4158
0.000272479,4193
9.48E-05,4167
0.020767402,3272
0.0257354,4195
4.48E-08,4197
8.00E-07,4197
0.004281072,4199
2.42E-05,4197
0.006584942,4201
0.000387396,4194
0.004084681,2597
0.048297168,4166
0.004936341,3332
0.000447468,4206
0.015065944,4197
0.026073901,4208
0.020508179,4009
0.000932464,4197
0.035592464,779
0.016542252,4197
0.000789857,4197
3.06E-09,4214
0.15182282,3280
0.079845606,4035
0.000775853,4067
0.03627935,4009
0.00837554,3212
0.002854926,2736
0.000644028,2736
0.020917999,3280
0.040043111,3280
0.145647187,3280
0.025052403,4197
0.004852933,3903
0.028456296,4227
0.091284285,3280
0.001856494,4229
6.60E-06,4229
5.45E-05,4229
0.000508509,3280
0.027415361,3765
0.017673677,4229
0.03913664,4235
0.000904114,2736
0.013294858,4106
0.055819406,4235
0.045823126,3903
0.010091201,2736
0.047769984,3280
0.023837126,3903
0.006019939,2736
0.002680014,4244
0.009484408,4179
0.009286422,2736
7.03E-06,4246
0.001627179,4248
2.18E-05,4247
1.29E-06,4250
2.71E-06,4250
1.24E-05,4250
5.44E-07,4250
0.000665745,4254
1.92E-06,4255
0.062837098,4250
0.005443471,2583
0.02541436,448
0.007356327,2736
0.104748423,3280
0.006603232,3379
0.007086019,4258
0.000887317,4067
0.020278694,4185
0.026979038,4265
0.002434418,4255
0.00107205,4267
0.008792177,4267
0.024935392,3280
0.005433509,4267
0.022715818,4134
0.00580966,2736
0.01090201,3903
0.004964682,2736
0.001163093,2736
0.01682834,3903
0.004281689,3980
0.039462714,3280
0.021020032,4203
0.023840371,4280
0.017757644,3903
0.069901879,4035
0.001491098,4009
0.001684921,2736
0.075081612,4283
0.014957685,448
0.002171344,2597
0,4288
0.004482115,4286
0.008522949,4286
0.002334888,775
0.014826862,2736
0.072742,3280
0.012150086,2736
0.040913239,3980
9.85E-07,4296
0.003494818,4297
0.000540479,4283
0.016125211,3151
0.012461519,3819
3.79E-05,4299
1.82E-05,4302
2.93E-06,4303
0.002551371,4302
0.011941558,3765
0.000613884,4306
0.00022895,4306
0.016284929,4306
0.002124306,3903
0.151402474,3280
0.021840067,2736
0.009533759,4302
0.030892506,4313
0.011488266,3980
0.009595969,2736
0.01889868,4302
0.002314777,4009
0.006555869,4317
0.065361677,3280
0.00174152,3980
0.009403868,3890
0.083651406,3280
0.074568349,3280
0.002614925,4009
3.79E-06,4324
0.013696936,4035
0.000245283,4327
0.007484961,3903
0.000636458,2736
0.067417617,3280
0.000321158,4284
0.005714132,3833
0.124956927,3280
0.017822129,3903
0.007591503,4335
0.003368194,3522
0.000148422,4335
0.015025988,4335
0.004732504,4335
0.033203995,787
0.001790032,2059
0.001886967,4335
0.005867904,4343
0.022863266,4335
0.002554517,4267
0.087052827,3280
0.001934846,4347
3.33E-05,4347
1.32E-05,4347
0.000205892,4347
0.000160594,4347
3.78E-05,4347
0.005561078,4347
0.000360687,4347
0.000794513,4347
0.001733192,4207
0.000169705,4356
3.51E-05,4347
0.006220048,4359
0.00182347,4356
0.005986572,2736
0.013346309,4347
0.00030463,4363
0.006855347,4347
6.00E-06,4365
0.016772224,4347
0.018698125,2736
0.003521458,4347
0.01072134,3616
0.000385169,4370
0.063945331,4347
0.008223449,4372
2.06E-06,4373
5.88E-06,4373
3.03E-06,4373
0.009393373,2736
0.004456085,4373
0.007880924,2736
0.003683916,4347
0.01579965,2736
0.000394406,4381
0.018896196,3396
0.009233569,4372
0.019588824,3249
0.002667081,4373
0.043910811,4347
0.046582952,3903
0.022751959,3903
0.034399267,3903
6.02E-06,4390
0.006940636,4389
0.00696266,4373
0.004588069,2793
0.00309981,3722
0.015386537,4347
0.004466886,2736
1.94E-08,4397
0.003139446,4397
0.006572826,4373
0.000240443,4400
0.010976748,4401
6.88E-07,4402
0.000522351,4403
0.003016103,4401
0.005458986,4405
0.011119834,3396
0.015468955,4106
0.032121268,3903
0.018227087,4405
0.032048573,3280
0.010666703,3931
0.069288306,3416
0.00600253,3383
0.007837841,3903
0.006684198,4267
0.00170023,4373
0.001167016,2597
0.018548773,4405
9.31E-05,4419
0.009984823,1631
1.13E-06,4421
5.09E-06,4422
0.002864333,4422
0.001415933,4405
0.00135751,2951
0.020347488,3980
0.028675833,4427
0.001689917,3416
0.022764732,2736
0.013639053,4429
0.015468343,3980
0.005132849,3976
0.015308992,4373
0.008661658,2736
0.001419048,4373
0.002580251,3903
0.007873163,4405
0.185300515,2736
0.045055952,3280
0.034234955,3903
0.04091858,4347
0.010485838,3151
0.048766096,2736
0.001650816,4443
0.047546638,3903
0.01113017,4446
0.022275598,4405
0.001325051,3819
0.048157068,4449
0.006949872,2736
0.015477954,3903
0.048379781,2337
0.000805117,2736
0.00266693,4405
0.006806173,4453
0.0041939,4456
0.005407546,4457
0.007131279,4458
0.011799823,4457
5.19E-05,4460
0.00033138,2737
6.25E-08,4462
0.004292225,4462
0.009504515,3903
0.012469511,4373
0.001243504,3280
0.011639042,4460
0.004897054,4462
0.002678121,775
0.016351128,4469
0.079456288,3280
0.034379264,2736
0.005583346,4306
0.002433462,4470
0.013326325,4336
0.001429994,2736
0.014744255,4477
0.040312741,4477
0.057401617,4477
0.007717123,4477
0.002094998,3280
0.07779415,4347
0.084023205,3280
1.15E-06,4484
2.69E-06,4484
7.94E-06,4484
2.41E-06,4484
7.06E-06,4484
2.92E-06,4484
1.48E-06,4484
9.44E-06,4484
7.56E-06,4484
0.005472907,4484
0.005596867,4484
0.009753064,4484
0.003023366,2597
0.003946493,2736
0.000229935,4475
0.002226829,4474
0.002142919,4494
0.00058064,4501
3.26E-05,4501
0.005651682,4484
0.00018088,4484
0.000618268,4505
0.0050795,4505
2.07E-06,4505
0.000294674,4503
0.007773023,4509
4.12E-05,4509
0.020917005,4484
0.002940461,4497
1.62E-08,4513
0.009237036,2736
0.000112105,4504
0.014664714,4484
0.000791408,4517
0.002159846,4509
0.00485757,4517
0.028825048,4520
0.006139142,4484
5.92E-09,4522
2.23E-06,4522
0.044141425,4484
0.02392041,4521
0.008326291,4405
0.017359545,4347
0.03444706,4521
7.65E-06,4529
0.012619774,4526
0.003421571,4531
0.001386227,4517
5.09E-06,4531
0.002050148,4534
0.003200651,4509
0.00653905,3548
0.000645222,4536
0.027610545,4517
0.0187102,4484
0.004648689,2736
0.004059444,4541
0.00475585,4541
0.005217727,4484
0.002660485,4500
0.015955401,4531
0.008832006,4546
0.006631169,3903
0.000833455,2736
0.008973512,4517
0.00023716,4484
0.000643193,4484
0.021956093,4484
0.009571628,4035
0.029062989,4554
0.005844986,4555
0.0094626,2736
0.011882262,3656
0.000948267,4484
0.025696116,4484
0.009997654,4560
0.023524377,4484
0.005133252,4562
0.005713279,3980
0.000296392,4531
0.048880858,3774
0.009757456,4556
0.012375164,2736
0.003250945,2899
0.001278489,2818
0.002860776,4570
0.032799852,4531
0.086394266,4347
0.03085982,4556
0.000361085,4574
0.040134876,4525
0.019305808,3903
0.008626546,4577
0.080262494,4484
0.040179337,4503
0.008996166,2736
0.022021804,4484
0.00797539,4582
0.004696908,4582
0.010877919,4556
0.002281898,4584
0.014287638,4586
0.065107128,4484
7.98E-07,4588
1.78E-07,4589
2.34E-05,4589
3.56E-05,4591
1.40E-05,4592
0.006149888,4581
8.65E-05,4484
0.037972773,4585
0.007636415,2736
0.007704478,3903
0.014845473,3903
0.039216305,3903
0.0509269,4484
0.004051876,4600
0.000168187,4601
7.12E-07,4603
1.53E-06,4603
1.15E-05,4603
6.38E-06,4603
2.78E-05,4606
0.002015841,4484
0.009316331,4603
0.013078147,4610
0.002586039,4611
0.008648826,4612
0.019341859,4518
0.044831567,2736
0.008141983,4484
0.027934793,4484
6.65E-05,4610
0.054275209,4603
0.002892712,4603
0.026793528,3722
0.018794681,2736
0.001518962,4373
0.036260562,3280
0.056047836,4603
0.023093217,4623
0.00147944,4625
0.039426886,2736
3.88E-05,4627
0.010531047,2736
0.026679552,4478
0.01845089,4484
6.65E-07,4632
0.000204145,4632
4.55E-06,4632
9.22E-07,4633
1.57E-05,4632
0.000975684,4632
0.001954325,4632
0.001553165,4632
0.002706975,4632
4.52E-05,4632
0.008975001,4632
0.027374072,4632
0.010491439,4632
0.024538767,4632
0.031378731,4405
0.000238379,4632
0.005781055,4632
0.005976037,4649
0.005689487,2597
0.033205089,4632
0.014743838,4531
0.025431321,4632
0.017604312,2993
4.57E-05,4655
1.97E-05,4656
1.75E-06,4657
0.002730767,4658
1.03E-06,4659
0.00018019,4655
0.000709063,4658
0.013567395,4632
0.002091053,4663
1.30E-08,4664
7.13E-06,4664
1.16E-06,4666
1.12E-06,4667
0.000211533,4664
9.14E-05,4669
5.51E-06,4670
3.87E-06,4669
1.24E-06,4672
2.93E-05,4673
0.012266439,4672
0.005511846,4672
0.006585526,4149
0.002791028,4531
0.007466968,3585
0.024666019,4632
0.015152687,4679
0.018751539,4632
0.089933158,4347
0.019740691,4632
0.020887125,4632
0.010108055,2736
0.036078049,4373
0.027832035,4632
0.047992986,4632
0.016340103,793
0.054601133,4434
0.012301979,2736
0.002982193,4686
0.048611833,4632
2.17E-05,4694
0.023942468,4694
0.056388879,4690
0.004675983,4697
0.042121486,4631
0.010187025,4603
2.19E-05,4700
4.95E-05,4701
0.033725598,4700
0.065172396,4373
0.044876327,4704
0.062077546,4080
0.00192345,4703
0.003581662,2736
0.03822764,4272
0.026975314,4632
0.012036709,4647
0.024180354,4517
0.001972526,4712
0.006319717,4710
0.001743604,4714
0.001533302,775
0.002094381,2736
0.001749318,2736
0.059481074,4654
0.035787175,1770
0.155533681,3280
0.000508358,4721
0.242745852,4721
0.007275135,2041
0.010326885,2736
0.016930014,4725
0.003979123,4725
0.072276566,4646
0.040104444,3280
0.080112586,4728
0.016866178,3903
0.011527854,4728
0.020274724,2504
0.115821199,4721
0.002665034,4734
0.013041194,3903
0.129259258,3280
0.077748741,4735
0.05026458,2187
0.006382819,3656
0.057788474,4503
0.013074699,2736
0.017105847,4739
0.075634274,3280
5.17E-07,4744
0.018291011,4739
0.00663348,4603
0.013463407,3135
0.000461663,4748
0.003608257,4748
0.000457211,4750
0.030020722,4748
0.00433539,4748
0.0028501,4748
0.002936874,4699
0.053680256,4748
0.012121966,4739
0.050883801,4715
0.001140992,4758
0.012423543,2736
0.006368581,2736
0.032592244,4759
1.54E-05,4762
5.32E-06,4762
0.004729983,4748
0.009975866,2736
0.01704113,2736
0.084204083,4759
0.035138127,4484
0.003010475,4753
0.024382685,4770
0.038555235,4768
0.004238171,4241
0.031160892,3280
0.005148305,4067
1.31E-05,4775
0.006558449,4759
0.00576459,4775
0.002647605,4775
0.005912969,4775
0.007414581,4759
5.53E-06,4781
0.005972113,4781
0.008283151,2736
0.005901041,4775
0.038497791,3280
0.038980734,4775
0.006156439,4775
0.035014196,4772
0.036206218,2736
0.032424581,4739
0.003694364,2933
0.010525897,2736
0.001973606,2736
0.028979051,4792
0.004730519,2970
0.084135276,4772
0.00390881,4784
0.00834226,4798
0.001438139,4799
0.00281701,4799
0.000357853,4801
0.017700145,4775
2.59E-05,4803
0.001776868,4484
0.040795425,3280
5.40E-07,4806
0.062413972,4758
0.004232416,4804
0.00026214,4809
0.016055241,4801
4.09E-05,4811
0.027269622,4811
0.027893244,4748
0.020892969,4814
0.003659018,4815
0.024639725,3903
0.0015008,2597
0.015055196,2736
0.083770779,2567
0.031992255,4814
0.012727186,4811
0.000163795,4822
0.066086513,4815
0.05040906,4824
0.038671937,4824
0.178937883,4373
0.027932834,2736
0.058067363,4632
0.01099451,2736
0.007000349,4830
0.080004712,4831
0.003684589,4811
0.008441637,495
0.003665491,4834
0.00252146,4834
0.043484645,4698
0.001630627,4632
0.149908784,4723
0.000699032,4839
2.04E-05,4840
5.59E-05,4839
0.003741924,4839
0.010199106,4484
2.81E-06,4844
0.008049059,4841
0.025014323,4834
0.000986084,2736
4.89E-08,4848
0.022371649,2736
0.004171045,4850
0.014753019,4748
0.000599986,4852
0.017737351,4852
0.000176338,4852
0.004883554,2705
0.030898768,4856
0.017560175,4857
0.025545256,3857
0.005291641,4859
0.002587982,2597
0.003068253,4859
0.006384535,4839
0.007192958,4862
0.007636872,2402
0.020451362,4709
0.010947628,4839
0.008671876,4867
0.005495499,4484
0.04367996,4869
0.043563604,4852
0.040408588,3280
0.000707106,4837
0.046705853,4873
1.01E-06,4874
0.005547209,4868
0.01272339,4517
0.001641048,4877
0.030809254,4839
0.000512379,4716
0.009786465,4876
0.004981296,4880
0.008353036,2736
0.002517875,4877
0.005203157,3585
0.022643824,4885
0.029977545,4885
0.006195495,4880
0.039198889,4531
0.008204815,4881
0.003718806,4852
0.000429875,4891
0.010589536,4890
0.015414508,4892
0.000159013,4894
1.04E-05,4895
4.15E-05,4896
1.22E-06,4897
1.33E-06,4898
4.24E-06,4899
1.27E-05,4898
9.52E-06,4901
5.97E-08,4902
1.62E-06,4902
2.39E-07,4904
1.15E-07,4904
3.11E-06,4902
1.17E-05,4904
5.53E-06,4904
6.60E-06,4904
1.69E-05,4904
4.57E-07,4911
1.37E-05,4912
3.34E-06,4902
5.51E-06,4904
3.07E-05,4904
0.00013804,4904
4.42E-08,4917
6.45E-06,4902
1.68E-06,4919
3.60E-05,4919
1.27E-05,4919
4.83E-05,4885
4.77E-06,4920
0.004364254,4904
6.38E-05,4904
4.07E-05,4904
0.000407952,4885
9.25E-05,4904
0.012157916,4904
0.000989791,4885
0.021912285,4904
0.016039744,4904
0.006023968,4904
0.014858179,4904
0.000214062,4904
6.79E-06,4936
1.97E-07,4937
1.89E-07,4937
0.010042424,4936
0.004708381,4904
0.006628454,4904
0.002625001,4904
0.001803569,4935
0.004982432,4944
0.000434521,4904
0.005352362,4866
0.003493407,4904
0.003909332,4948
0.000617296,4935
0.011824064,4904
0.000210562,4935
0.010590421,4904
1.99E-07,4953
2.39E-07,4953
1.76E-08,4955
5.85E-07,4953
3.38E-07,4953
1.20E-07,4953
6.54E-07,4953
1.37E-06,4953
1.44E-06,4953
1.69E-06,4953
3.08E-06,4953
2.41E-06,4953
4.72E-07,4953
1.95E-06,4953
4.33E-06,4953
3.36E-06,4953
3.35E-06,4953
9.54E-06,4953
3.21E-06,4963
5.70E-06,4953
0.00042843,4953
6.42E-06,4953
1.41E-05,4953
2.69E-06,4953
5.41E-06,4953
9.83E-06,4953
2.78E-05,4953
0.001694376,3278
0.004488944,4953
8.99E-06,4953
1.21E-06,4953
9.56E-06,4953
1.74E-06,4953
0.001446099,4953
2.13E-05,4953
0.00234447,4953
0.012402288,4953
0.000855188,4904
0.003017795,4953
2.94E-05,4953
0.000140848,4953
6.17E-05,4994
1.52E-05,4995
9.79E-05,4953
0.020908699,4953
0.004126534,4990
0.000115153,4953
0.00594858,4953
0.03671642,4953
0.003554189,4904
0.018014845,4953
0.001255355,4987
0.002627841,4904
0.030586027,4953
0.012502059,4531
0.000486835,5008
0.010606316,5008
0.000131942,4953
0.000733576,4904
0.006151339,4953
0.018467255,4953
0.008597147,5013
9.42E-05,4953
0.010343934,4953
0.019636711,5007
7.65E-05,5008
0.004525837,4953
8.18E-06,5020
3.14E-05,5020
1.37E-06,5022
0.00044983,5020
0.000125696,5020
5.35E-05,5020
0.000176168,5020
5.21E-05,5020
3.99E-05,5020
1.51E-06,5029
0.00023425,5020
2.12E-05,5020
0.000130677,5020
6.91E-05,5033
0.001135101,5020
0.000107398,5020
0.003577965,5020
8.54E-05,5020
0.000233784,5020
7.70E-05,5020
3.41E-05,4953
5.91E-08,5041
0.00873987,5008
0.022420809,5020
0.002554357,5020
0.007948924,5020
0.001907068,2983
0.003855489,5047
0.003048437,5020
0.000930008,5049
0.021231886,5020
0.004589673,5020
0.00606288,5044
0.001558245,2380
0.000554771,5054
0.006459341,4953
0.030974999,5020
0.002970918,5020
0.004745245,5058
0.015438499,5020
0.000232752,4953
0.001785206,4834
0.025535585,5020
0.032527997,5063
0.00704625,5057
0.001718949,4570
0.002187866,4904
0.012494477,2736
0.028932598,5020
0.000293154,5020
1.16E-06,5070
0.022646892,5020
0.028122822,5020
0.000102719,2736
0.016185619,2736
0.000353274,4953
0.001812327,5020
0.028348513,5020
0.000712425,5020
0.007905171,4904
0.029330172,5020
0.000346929,5020
0.000237869,2736
8.61E-05,5083
7.75E-07,5083
7.66E-07,5083
7.89E-05,5083
4.63E-05,5083
0.001876528,5083
0.004079449,5083
0.008308157,5083
2.74E-06,5091
1.57E-05,5083
2.42E-07,5093
0.001961808,5020
0.002804569,5091
0.000357858,5083
2.71E-05,5083
0.007347877,5043
0.008904601,5083
0.012173248,5091
0.004445214,5083
0.003069968,4953
7.42E-05,5083
0.000820322,5062
0.002004371,5083
0.000529844,4953
0.002883176,5020
2.42E-06,5108
0.002067325,5083
0.002437986,5083
0.044589158,5083
0.000331142,5111
0.00016828,2380
0.000378334,3819
0.003301267,5083
0.004013696,5083
0.004035011,4885
0.010662504,4781
0.004580271,5115
0.0220707,4801
0.000330072,5120
7.27E-05,5122
0.004312898,5020
0.009009798,5083
6.45E-06,5125
1.29E-05,5126
2.52E-05,5127
5.03E-06,5128
0.04912083,5020
0.018527764,5091
0.002959274,5130
0.000471694,5083
0.083971391,5130
0.002357767,5020
0.001333038,4904
8.60E-05,5136
0.001406829,4953
0.002187003,5128
0.001409142,5083
0.012345274,5137
0.042084343,5020
0.003526727,5020
0.002166753,5083
0.008278928,4904
0.016925073,5145
0.131607262,5083
0.014924972,4070
4.61E-07,5148
7.18E-07,5149
0.013226403,4904
0.006379917,5044
0.004481026,5083
0.002402932,5083
0.152518238,5008
0.018851916,4839
0.006964861,4904
0.003444501,5020
0.008636083,5083
0.011993073,5083
0.002473882,4904
0.001815778,5161
0.000540563,5161
0.017135445,4904
0.010149573,5152
0.003159115,4904
0.003173394,5020
0.062127055,5020
0.000357891,2736
0.010555206,5020
0.008980763,3656
0.015229116,5083
0.010653644,5020
4.57E-06,5173
4.40E-06,5173
0.000566902,5173
1.70E-05,5175
0.014551504,5173
0.000148557,5173
1.78E-07,5179
6.52E-05,5173
0.003344211,5179
0.003805449,5182
2.00E-05,5173
0.035675815,5091
0.017805692,5008
0.000400355,5083
0.00022299,5179
0.058189715,5188
0.000361388,3980
0.002141902,5020
0.000585775,5191
0.007138481,5192
0.003786304,4382
0.001008509,5179
0.008879861,5195
0.009450652,5020
9.62E-07,5197
3.58E-05,5197
1.53E-05,5197
9.51E-06,5200
1.13E-06,5201
7.40E-06,5197
2.14E-05,5197
1.47E-06,5204
6.94E-05,5204
7.34E-05,5204
4.94E-06,5207
8.55E-06,5208
0.004532647,5083
0.002131293,3078
3.23E-05,5209
0.001310517,5211
2.08E-05,5212
0.004139623,5083
